Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
20.00000000000002,0.03114883384551059,-0.5775430115084276,177.8014241176384
20.13863337703611,0.03120839327097037,-0.577555656188165,177.7859583346621
20.2782277147336,0.03106304389092797,-0.5778727301728604,177.7690739532614
20.41878967415362,0.03121510579862395,-0.5777933088198067,177.7563706763519
20.56032596252949,0.0308193796983198,-0.5773597306572511,177.7462232818874
20.70284333358691,0.03124110874507526,-0.5770982395100169,177.7206179367098
20.84634858786609,0.03114220242617173,-0.5745341462596465,177.703035462201
20.99084857304646,0.03108483852389507,-0.5785760549344464,177.6933352740987
21.13635018427319,0.03104014760006487,-0.5784355518563153,177.675745399014
21.28286036448635,0.03087849336451785,-0.5782771584195618,177.6576574026668
21.43038610475214,0.03108860268071302,-0.5786947824877007,177.6430075191519
21.57893444459659,0.03141080065902809,-0.5785964926726975,177.6261828187822
21.72851247234133,0.03131865936482246,-0.576899607609057,177.6055919289833
21.8791273254419,0.03133780464309236,-0.5770875677953869,177.5883714738351
22.03078619082831,0.031242571307372,-0.5780807917491542,177.5708728898282
22.18349630524804,0.03126393889306659,-0.5794346452100739,177.5590854929825
22.33726495561125,0.03115771475896329,-0.5797520613247544,177.5414583434131
22.49209947933856,0.03097501640181249,-0.5785642558954062,177.5172357823694
22.64800726471115,0.03092710660790531,-0.5772285459139758,177.5064525931139
22.80499575122339,0.03104050603007794,-0.5791304579549168,177.492753112358
22.96307242993768,0.03112262408717826,-0.5786266689875351,177.4714630864183
23.12224484384201,0.03124394788122124,-0.5766836043785799,177.4534024128554
23.28252058820984,0.03106451744870611,-0.5784490577418672,177.4332613384068
23.44390731096263,0.03092219484642354,-0.5787177677310296,177.4158092408552
23.60641271303462,0.03100850515965148,-0.5789478865895341,177.3968475701341
23.7700445487404,0.03105477538111704,-0.5786068603087227,177.3812190189687
23.93481062614488,0.03093276053381289,-0.5778325263189794,177.3626669591743
24.10071880743597,0.03103473913352331,-0.5785278431855627,177.3408056107283
24.26777700929958,0.03121343052013305,-0.5794349586968053,177.3222550847696
24.43599320329747,0.0314968442545887,-0.5764460129061576,177.3087762129517
24.60537541624765,0.03113000582794351,-0.577139870697865,177.2860128775601
24.77593173060741,0.03117303003810499,-0.5787282205780238,177.2689100041098
24.94767028485889,0.03107336046872005,-0.5784816234135538,177.2512242268247
25.12059927389754,0.03111964584331168,-0.5790595583250688,177.2340221193833
25.29472694942304,0.03113999859233092,-0.5793791755882144,177.2082799573466
25.47006162033326,0.03104682288679826,-0.5784778371102784,177.1909845926617
25.64661165312046,0.03089978151642898,-0.5776953985489337,177.1690380360902
25.82438547227072,0.03135035385269599,-0.5793706330591009,177.1511239908121
26.00339156066583,0.03101700966935067,-0.576867291403433,177.1274889461484
26.18363845998817,0.03106032770913165,-0.5771034664474713,177.1084299479954
26.36513477112818,0.03084948774964202,-0.5786898987970267,177.0903936006999
26.54788915459483,0.03090022732208548,-0.5782893487085301,177.0688112058673
26.73191033092887,0.03066021277273189,-0.5778881678030262,177.0475146713401
26.91720708111899,0.03070675393257328,-0.5763477432778303,177.028728422503
27.10378824702076,0.03079055519914525,-0.5726146500976669,177.0064884742285
27.29166273177853,0.03095312993937963,-0.5712018210048909,176.9870945047969
27.48083950025033,0.03094160355077307,-0.5731549952963298,176.9614565877154
27.67132757943565,0.03102344989757158,-0.5740363745464623,176.9423170291785
27.8631360589061,0.03099858965016963,-0.574574845982329,176.9208483861632
28.05627409123921,0.03096663469914412,-0.5756050840306268,176.8982382916255
28.25075089245511,0.03072737461413346,-0.5762290327110635,176.8725097924991
28.44657574245643,0.03093135246881559,-0.5788665126670469,176.8528002494447
28.64375798547091,0.03109435830238646,-0.5792664791065448,176.8301071216743
28.84230703049742,0.03097135315978766,-0.5787796821901893,176.8108566807562
29.04223235175487,0.0310334208061423,-0.5786977007057662,176.7932186720453
29.2435434891344,0.03108009716142879,-0.5777172548950121,176.7616227044074
29.44625004865442,0.03121612278676421,-0.5783948032514318,176.7408369875769
29.65036170291912,0.03119775493623354,-0.5786678690995752,176.7148604877072
29.85588819157995,0.0309535089876058,-0.576886990496866,176.6969074607271
30.06283932180045,0.03091706646171158,-0.575592025335909,176.670993476498
30.2712249687242,0.03152893179544348,-0.5756573375145198,176.6467148018173
30.48105507594585,0.03102877928840196,-0.5792339586891615,176.6216710133399
30.69233965598591,0.03082077641613945,-0.5787823828643457,176.6007683274614
30.90508879076828,0.0309163158149114,-0.5785133280519313,176.5716560098947
31.11931263210153,0.03087487731478403,-0.5782376886666349,176.5493622549942
31.335021402163,0.03079758790872864,-0.578598141640504,176.5241619312716
31.552225393987,0.03073787361374993,-0.579496971786146,176.5020465581997
31.77093497195558,0.03090926374485391,-0.5797804093772987,176.4776450694513
