Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
20.00000000000002,0.03011703755941345,-7.739772956425078,177.4799350078009
20.13863337703611,0.03000565083538628,-7.739140396399417,177.461634100521
20.2782277147336,0.03003408427688085,-7.73861431714307,177.4401409678331
20.41878967415362,0.02984852025910639,-7.739975075943462,177.4240625313195
20.56032596252949,0.02980476179103543,-7.740472253089308,177.4090476511943
20.70284333358691,0.02994085654727118,-7.740368278274635,177.3981401818504
20.84634858786609,0.02999288409169662,-7.741447924001957,177.3668024770931
20.99084857304646,0.02992577509746676,-7.740720178477338,177.3564125726559
21.13635018427319,0.03022546469146072,-7.740788018597332,177.339175853002
21.28286036448635,0.03019287594682588,-7.741357099727031,177.3163131999094
21.43038610475214,0.03005254347184486,-7.741245371724403,177.3023222605236
21.57893444459659,0.03007018880572539,-7.740521236783091,177.2767422032429
21.72851247234133,0.03004188786288282,-7.740853263578462,177.2607035984818
21.8791273254419,0.02999829889909229,-7.740445547261655,177.2432892202881
22.03078619082831,0.03014271633640569,-7.740195873581527,177.217190064408
22.18349630524804,0.02990434933802726,-7.738839997395745,177.2165974883296
22.33726495561125,0.02974639910189415,-7.740200174575583,177.1866391487657
22.49209947933856,0.02961034035877099,-7.741159454573939,177.1631463746142
22.64800726471115,0.02974510212375932,-7.740954644832653,177.1443144278141
22.80499575122339,0.02982772675933404,-7.741343288944246,177.1245233169149
22.96307242993768,0.03000276750389252,-7.741519208596217,177.1064909763298
23.12224484384201,0.02987103651000119,-7.742333210971251,177.0835798727272
23.28252058820984,0.02979311923344172,-7.741885581205546,177.0635880983468
23.44390731096263,0.02974084922023305,-7.742139078208869,177.0393198058067
23.60641271303462,0.0300864951703933,-7.742594961854177,177.0265199972495
23.7700445487404,0.03007554396466024,-7.742951615359521,177.0011854341454
23.93481062614488,0.0299091743612523,-7.743151968269575,176.983272958974
24.10071880743597,0.0300525861951512,-7.743389119432321,176.9626989815949
24.26777700929958,0.02977945982619901,-7.743086938453951,176.9384591507662
24.43599320329747,0.03001931118257608,-7.74273890567043,176.9199866964175
24.60537541624765,0.03002744779257587,-7.744040322666232,176.8958416389752
24.77593173060741,0.02971391706093928,-7.743434066582831,176.8775961964084
24.94767028485889,0.02964568105926009,-7.743667873605683,176.8555112628315
25.12059927389754,0.03003912475581568,-7.743990105296874,176.8291555946078
25.29472694942304,0.0298982862599398,-7.744255742496674,176.8104017978874
25.47006162033326,0.03000982162988637,-7.744364029614456,176.7879912329592
25.64661165312046,0.02998706766691644,-7.74482100859802,176.7668332582905
25.82438547227072,0.02982056669554686,-7.744816031925468,176.7418897935893
26.00339156066583,0.02971376583961062,-7.745154762637764,176.7186266842772
26.18363845998817,0.0298118360326181,-7.744805178140187,176.6991028745064
26.36513477112818,0.02971169271749027,-7.745148173891081,176.6757574525933
26.54788915459483,0.02988751930877849,-7.745824828417167,176.6538962379784
26.73191033092887,0.03014385934794508,-7.746451992705811,176.6263560807874
26.91720708111899,0.02998859194209518,-7.746519044223912,176.6063563636494
27.10378824702076,0.03010190027461957,-7.746710462080593,176.5830738862122
27.29166273177853,0.02998796138228949,-7.74674001390717,176.5621118585226
27.48083950025033,0.02974492850853694,-7.746375347099772,176.5347135606659
27.67132757943565,0.0296984588612014,-7.746862590509278,176.5097994571588
27.8631360589061,0.02982188842519861,-7.747626070144729,176.4863375744285
28.05627409123921,0.02999179103104116,-7.747317282562147,176.463299412079
28.25075089245511,0.02991950651443207,-7.747640348952159,176.4375495558425
28.44657574245643,0.02993760097833871,-7.746936259611217,176.41236066833
28.64375798547091,0.03003718298304403,-7.748135827318519,176.387160064054
28.84230703049742,0.03014908425881592,-7.748577659661264,176.3634200154243
29.04223235175487,0.03006491369961333,-7.748841296811523,176.3398227058032
29.2435434891344,0.02979696903402266,-7.748597534925757,176.3096687080125
29.44625004865442,0.03034150146376204,-7.749625390363186,176.2862162457163
29.65036170291912,0.03024976773250341,-7.749750470299843,176.2622225848393
29.85588819157995,0.02967264718151577,-7.749126708064425,176.2374868286639
30.06283932180045,0.0299861392113598,-7.749816148707358,176.2096911731942
30.2712249687242,0.02993142243457982,-7.7501446697336,176.1839029812663
30.48105507594585,0.02992880773192028,-7.750738501340791,176.1538994899945
30.69233965598591,0.02981645572005522,-7.750767795352644,176.130881223155
30.90508879076828,0.02945116229101296,-7.750498612293196,176.104915830579
31.11931263210153,0.0298350070279401,-7.750950929079456,176.0745643499126
31.335021402163,0.02959043443309648,-7.751521830859266,176.0457921508481
31.552225393987,0.02952343374523747,-7.751169316603797,176.0226589110747
31.77093497195558,0.02980240670270769,-7.75213516427495,175.9934906471589
31.99116057229342,0.02998283610672054,-7.752267258294646,175.967969478063
32.21291270356543,0.02978225218596776,-7.752502410070926,175.9354137719469
32.43620194717863,0.02965240371829705,-7.753059660489776,175.9063946962451
32.66103895788669,0.02975917062865905,-7.752845865778973,175.8826406187594
32.88743446429865,0.0298977278160099,-7.753668072452131,175.8532286914445
33.11539926939059,0.02978339927826561,-7.753637749372273,175.823006865188
33.34494425102129,0.02983605456371273,-7.754530797914915,175.7929479601104
33.57608036245121,0.02972792514971705,-7.75493594727367,175.7659268329481
33.8088186328653,0.02985466891002088,-7.755354899239665,175.7419846199961
34.04317016789904,0.02972024304688842,-7.75504928995405,175.7091089571886
34.27914615016854,0.02988468595967193,-7.755624277713277,175.6738883821234
34.51675783980408,0.02981523207182925,-7.755558942810955,175.6453483076326
34.75601657498753,0.02977685706921112,-7.756193569703468,175.6107363455642
