Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
20.00000000000002,0.02871045618892624,1.207324079010358,179.7378982642064
20.13863337703611,0.02913867945852436,1.206822498416395,179.735837244323
20.2782277147336,0.02920293319609819,1.206882783287765,179.7360213841306
20.41878967415362,0.02901065964553196,1.207262273085554,179.7358451943268
20.56032596252949,0.02919238664892128,1.207421885510971,179.7344805869784
20.70284333358691,0.02925839672328117,1.20773719802498,179.7346259862878
20.84634858786609,0.02916687364708756,1.207360987120553,179.7301497150212
20.99084857304646,0.02902905396990917,1.207797056905151,179.7269712115645
21.13635018427319,0.02870170102346052,1.20847276567891,179.7256622837978
21.28286036448635,0.02893303012605467,1.208245524764014,179.7224836003265
21.43038610475214,0.02884411253364477,1.208225709162161,179.7216721408223
21.57893444459659,0.02888425125516922,1.208551156280713,179.7199444012854
21.72851247234133,0.02899644535793752,1.208001798948479,179.7185404415176
21.8791273254419,0.02898803348387383,1.208133662022441,179.718277114662
22.03078619082831,0.02886806289491294,1.208240423149448,179.7124347777205
22.18349630524804,0.02889899040597056,1.207817710506995,179.7120278293103
22.33726495561125,0.02911243775345107,1.208426993681742,179.7114362868796
22.49209947933856,0.02890087700907762,1.208197589487849,179.7072521532034
22.64800726471115,0.02901788280254987,1.208040439762632,179.7048860461175
22.80499575122339,0.02904720412949338,1.207770916084755,179.7049549357159
22.96307242993768,0.02903559998637242,1.207447030241877,179.7009609597366
23.12224484384201,0.0290559964063293,1.207786381233347,179.6993734669522
23.28252058820984,0.02910691371089819,1.207995039500461,179.6966833849074
23.44390731096263,0.02932345139724578,1.207385362303187,179.6962572053637
23.60641271303462,0.02918330261235631,1.207576818121365,179.6936813929058
23.7700445487404,0.02925528792079378,1.207284649304158,179.6918179294113
23.93481062614488,0.0292054963655309,1.207487282949309,179.6885072763092
24.10071880743597,0.02895398024559033,1.207983356241787,179.6860591127297
24.26777700929958,0.02924125633689964,1.207765119782981,179.6832421456927
24.43599320329747,0.02934350430988228,1.207671477878421,179.6816583338942
24.60537541624765,0.0292557781887649,1.207874862741647,179.6812372920836
24.77593173060741,0.02915180355461063,1.207908187831336,179.6788567812737
24.94767028485889,0.02922493065454414,1.208111540903168,179.6742353728971
25.12059927389754,0.02881740423914377,1.208727631411134,179.6731467950516
25.29472694942304,0.02895630877065542,1.208511473118272,179.6725642877046
25.47006162033326,0.02936485719513401,1.208362532494729,179.6679980286072
25.64661165312046,0.02921688395129378,1.208269218853786,179.6659476657223
25.82438547227072,0.02937927791364849,1.208843253329654,179.6648173141336
26.00339156066583,0.02931007594261054,1.20865001920786,179.6594957686374
26.18363845998817,0.02913280189650429,1.208671942960307,179.6583465868437
26.36513477112818,0.02886999891430904,1.208676561160607,179.6525311345378
26.54788915459483,0.02914094320671136,1.20848238848405,179.6544341972202
26.73191033092887,0.02922713391741658,1.2086911656864,179.6504023645358
26.91720708111899,0.029104017383728,1.208479516821459,179.6476883397884
27.10378824702076,0.02915299274602031,1.208535273391631,179.6458514408913
27.29166273177853,0.02946982612566627,1.204839078127102,179.6427222753813
27.48083950025033,0.02950095331618548,1.20493219877279,179.6401519734754
27.67132757943565,0.02939674016072378,1.205194642709257,179.6390331814282
27.8631360589061,0.02959779892709883,1.204930099163253,179.6378691044607
28.05627409123921,0.0294431047222169,1.205236494085582,179.6287885409342
28.25075089245511,0.02927094256262443,1.205382855543672,179.6319822707902
28.44657574245643,0.02908603912371268,1.205242491613214,179.6285999619159
28.64375798547091,0.02933326382745884,1.205829862586023,179.6272440227532
28.84230703049742,0.02925286125186497,1.205264456174929,179.6232066871555
29.04223235175487,0.02956189898461935,1.205829062318019,179.6201362726066
29.2435434891344,0.02920521693637625,1.205787613995494,179.6184230862493
29.44625004865442,0.0290639897931075,1.206025425398234,179.6150835262034
29.65036170291912,0.02932389066743965,1.206016076208668,179.6139723232814
29.85588819157995,0.02935251904598566,1.20599952543257,179.6102131605845
30.06283932180045,0.02912921508920934,1.205691650227781,179.6076213149868
30.2712249687242,0.02930515689958548,1.205639733004469,179.6071572137485
30.48105507594585,0.02906441832397619,1.20583520618578,179.6025922737115
30.69233965598591,0.02916688469955001,1.205995086249238,179.5991086887755
30.90508879076828,0.02920787000281674,1.205637601996375,179.5966552779959
31.11931263210153,0.02905749698503825,1.20543972098583,179.592793873804
31.335021402163,0.02928442308784394,1.205349421326002,179.5920027054007
31.552225393987,0.02918588064240826,1.205803579623152,179.5859090695478
31.77093497195558,0.02921929741950893,1.206000378006407,179.5841530708271
31.99116057229342,0.02919062999444593,1.205926354397476,179.5803504693456
32.21291270356543,0.02892924866910887,1.206276480175193,179.5791426749766
32.43620194717863,0.02893717273151589,1.206486062924766,179.5760403860577
32.66103895788669,0.02947250292765758,1.205789365252342,179.5742439528863
32.88743446429865,0.02917957209215028,1.205995636602549,179.5714793204865
33.11539926939059,0.0291012537906836,1.206086370714852,179.5654938965739
33.34494425102129,0.02927203597811281,1.206079107081206,179.5625534024433
33.57608036245121,0.02924526945698635,1.206153074818305,179.5612842503377
33.8088186328653,0.02928077885220411,1.206369278627575,179.5589050620795
34.04317016789904,0.02935945494731225,1.205895338608393,179.5557945920269
34.27914615016854,0.02914308593312045,1.206509797638152,179.5522690894746
34.51675783980408,0.02928092554077524,1.206026850138392,179.5485483265145
34.75601657498753,0.02904571199384434,1.206339323386632,179.5461168530905
34.99693377249316,0.02920148271533119,1.20606255743483,179.5434106975628
35.23952092823262,0.02897600195431768,1.206913411012723,179.5400347284724
